duration,start_date,end_date,start_station_number,start_station,end_station_number,end_station,bike_number,member_type
11228,2018-12-23 13:49:13,2018-12-23 16:56:21,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W23764,Casual
1276,2018-12-16 22:28:12,2018-12-16 22:49:28,31246,M St & Pennsylvania Ave NW,31277,17th & G St NW,W23761,Member
744,2018-12-08 10:18:12,2018-12-08 10:30:36,31632,15th & F St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W23518,Member
1204,2018-12-18 16:39:04,2018-12-18 16:59:08,31089,Court House Metro / 15th & N Uhle St ,31054,Walter Reed Community Center / Walter Reed Dr & 16th St S,W23592,Member
551,2018-12-10 17:27:02,2018-12-10 17:36:13,31200,Massachusetts Ave & Dupont Circle NW,31101,14th & V St NW,W20183,Member
607,2018-12-12 06:40:42,2018-12-12 06:50:49,31218,L'Enfant Plaza / 7th & C St SW,31261,21st St & Constitution Ave NW,W00505,Member
559,2018-12-01 21:14:44,2018-12-01 21:24:04,31267,17th St & Massachusetts Ave NW,31202,14th & R St NW,W23342,Member
331,2018-12-06 18:41:05,2018-12-06 18:46:36,31623,Columbus Circle / Union Station,31614,11th & H St NE,W22456,Member
1788,2018-12-11 14:54:29,2018-12-11 15:24:18,31264,6th St & Indiana Ave NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W22885,Member
278,2018-12-01 09:51:26,2018-12-01 09:56:05,31202,14th & R St NW,31283,14th & L St NW,W23884,Member
677,2018-12-07 09:33:10,2018-12-07 09:44:27,31623,Columbus Circle / Union Station,31271,Constitution Ave & 2nd St NW/DOL,W21592,Casual
380,2018-12-18 10:25:29,2018-12-18 10:31:50,31640,Maryland Ave & E St NE,31623,Columbus Circle / Union Station,W22978,Member
1252,2018-12-07 18:46:23,2018-12-07 19:07:16,31238,14th & G St NW,31122,16th & Irving St NW,W23862,Member
1871,2018-12-18 21:07:20,2018-12-18 21:38:32,31037,Ballston Metro / N Stuart & 9th St N,31037,Ballston Metro / N Stuart & 9th St N,W22634,Member
1383,2018-12-18 07:54:49,2018-12-18 08:17:52,31615,6th & H St NE,31279,19th & G St NW,W23855,Member
555,2018-12-10 18:49:23,2018-12-10 18:58:39,31641,2nd St & Massachusetts Ave NE,31630,15th & East Capitol St NE,W23483,Member
330,2018-12-14 15:13:20,2018-12-14 15:18:51,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31606,Potomac & Pennsylvania Ave SE,W20212,Member
500,2018-12-13 21:11:21,2018-12-13 21:19:42,31627,3rd & M St NE,31617,Bladensburg Rd & Benning Rd NE,W22558,Member
3356,2018-12-22 15:29:00,2018-12-22 16:24:57,31235,19th St & Constitution Ave NW,31235,19th St & Constitution Ave NW,W23771,Casual
1082,2018-12-04 07:25:35,2018-12-04 07:43:38,31116,California St & Florida Ave NW,31014,Lynn & 19th St North,W00643,Member
2957,2018-12-07 19:13:17,2018-12-07 20:02:35,31128,23rd & M St NW,31295,Potomac & M St NW,W00284,Member
164,2018-12-08 09:15:30,2018-12-08 09:18:15,31266,11th & M St NW,31203,14th & Rhode Island Ave NW,W23213,Member
1325,2018-12-18 16:41:29,2018-12-18 17:03:35,31650,1st & M St SE,31223,Convention Center / 7th & M St NW,W23389,Member
2476,2018-12-30 14:50:06,2018-12-30 15:31:23,31257,22nd & I St NW / Foggy Bottom,31643,1st & D St SE,W00604,Casual
280,2018-12-21 00:48:02,2018-12-21 00:52:43,31623,Columbus Circle / Union Station,31615,6th & H St NE,W22456,Member
702,2018-12-04 16:47:11,2018-12-04 16:58:54,31221,18th & M St NW,31228,8th & H St NW,W21868,Member
255,2018-12-10 20:02:51,2018-12-10 20:07:07,32048,Bethesda Metro,32000,Norfolk Ave & Fairmont St,W22368,Member
1222,2018-12-06 21:06:37,2018-12-06 21:27:00,31251,12th & L St NW,31513,Rhode Island Ave & V St NE,W20703,Member
512,2018-12-05 10:49:00,2018-12-05 10:57:32,31280,11th & S St NW,31221,18th & M St NW,W01187,Member
598,2018-12-13 09:13:32,2018-12-13 09:23:30,31321,15th St & Constitution Ave NW,31243,4th & C St SW,W23872,Member
1445,2018-12-18 08:07:08,2018-12-18 08:31:14,31085,Mount Vernon Ave & E Nelson Ave,31003,Crystal Dr & 15th St S,W22921,Member
163,2018-12-02 10:42:27,2018-12-02 10:45:10,31202,14th & R St NW,31201,15th & P St NW,W00419,Member
551,2018-12-30 08:55:51,2018-12-30 09:05:02,31605,3rd & D St SE,31615,6th & H St NE,W22747,Member
599,2018-12-03 20:50:37,2018-12-03 21:00:37,31105,14th & Harvard St NW,31523,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,W21232,Member
263,2018-12-21 08:30:07,2018-12-21 08:34:31,31918,Madison & Fairfax St,31046,Henry St & Pendleton St,W20066,Member
1944,2018-12-14 13:02:05,2018-12-14 13:34:30,31619,Lincoln Park / 13th & East Capitol St NE ,31218,L'Enfant Plaza / 7th & C St SW,W20493,Member
1810,2018-12-02 15:50:06,2018-12-02 16:20:17,31506,1st & Rhode Island Ave NW,31226,34th St & Wisconsin Ave NW,W23666,Member
1342,2018-12-05 08:04:08,2018-12-05 08:26:30,31623,Columbus Circle / Union Station,31502,John McCormack Dr & Michigan Ave NE,W20320,Member
888,2018-12-18 16:30:19,2018-12-18 16:45:08,31249,Jefferson Memorial,31127,22nd & H St NW,W23436,Member
737,2018-12-05 15:17:41,2018-12-05 15:29:59,31029,N Veitch  & 20th St N,31016,Clarendon Blvd & Pierce St,W22635,Member
213,2018-12-19 07:23:32,2018-12-19 07:27:05,31515,Fort Totten Metro,31412,3rd St & Riggs Rd NE,E00024,Member
178,2018-12-12 07:41:16,2018-12-12 07:44:14,31629,8th & East Capitol St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20856,Member
1098,2018-12-13 17:44:55,2018-12-13 18:03:13,31267,17th St & Massachusetts Ave NW,31651,11th & Park Rd NW,W23471,Member
822,2018-12-16 14:19:10,2018-12-16 14:32:52,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31627,3rd & M St NE,W24039,Member
239,2018-12-03 08:50:35,2018-12-03 08:54:34,31269,3rd St & Pennsylvania Ave SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W22733,Member
105,2018-12-18 09:38:51,2018-12-18 09:40:36,31813,Alabama Ave & Stanton Rd SE / Shops at Park Village,31806,Congress Heights Metro,E00138,Member
194,2018-12-12 09:13:07,2018-12-12 09:16:21,32068,Columbus Ave & Tribeca St,32067,Shady Grove Metro East,W20885,Member
225,2018-12-29 20:55:23,2018-12-29 20:59:08,31214,17th & Corcoran St NW,31203,14th & Rhode Island Ave NW,W20330,Member
535,2018-12-24 17:53:42,2018-12-24 18:02:37,31239,Rhode Island & Connecticut Ave NW,31265,5th St & Massachusetts Ave NW,W22899,Member
541,2018-12-02 19:57:51,2018-12-02 20:06:52,31223,Convention Center / 7th & M St NW,31600,5th & K St NW,W20220,Member
1304,2018-12-09 13:52:15,2018-12-09 14:13:59,31029,N Veitch  & 20th St N,31221,18th & M St NW,W22088,Member
227,2018-12-07 08:02:05,2018-12-07 08:05:53,31030,Lee Hwy & N Adams St,31017,Wilson Blvd & N Uhle St,W22475,Member
616,2018-12-27 17:27:14,2018-12-27 17:37:31,31284,18th & C St NW,31646,Maine Ave & 9th St SW,W01356,Member
1859,2018-12-17 08:30:20,2018-12-17 09:01:19,31215,Georgetown Harbor / 30th St NW,31650,1st & M St SE,W23961,Member
177,2018-12-19 11:30:43,2018-12-19 11:33:41,31230,Metro Center / 12th & G St NW,31232,7th & F St NW / National Portrait Gallery,E00037,Member
304,2018-12-06 11:06:17,2018-12-06 11:11:21,31639,2nd & G St NE,31603,1st & M St NE,E00109,Member
301,2018-12-26 18:34:24,2018-12-26 18:39:25,31234,20th & O St NW / Dupont South,31253,19th & K St NW,W23613,Member
351,2018-12-21 16:32:05,2018-12-21 16:37:56,31206,19th & E Street NW,31233,17th & K St NW / Farragut Square,W21565,Member
463,2018-12-25 09:39:07,2018-12-25 09:46:50,31614,11th & H St NE,31603,1st & M St NE,E00126,Member
342,2018-12-29 16:24:42,2018-12-29 16:30:24,31233,17th & K St NW / Farragut Square,31216,14th St & New York Ave NW,W20060,Member
908,2018-12-22 11:57:47,2018-12-22 12:12:55,31603,1st & M St NE,31213,17th & K St NW,W23522,Member
499,2018-12-18 15:12:40,2018-12-18 15:21:00,31621,4th & D St NW / Judiciary Square,31612,D St & Maryland Ave NE,W23276,Member
905,2018-12-19 08:29:17,2018-12-19 08:44:23,31244,4th & E St SW,31283,14th & L St NW,E00038,Member
223,2018-12-03 17:51:11,2018-12-03 17:54:54,31204,20th & E St NW,31127,22nd & H St NW,W20145,Member
864,2018-12-16 12:19:59,2018-12-16 12:34:23,31126,11th & Girard St NW,31275,New Hampshire Ave & 24th St NW,W23292,Member
388,2018-12-13 10:18:49,2018-12-13 10:25:18,31129,15th St & Pennsylvania Ave NW/Pershing Park,31253,19th & K St NW,W23389,Member
661,2018-12-21 07:16:39,2018-12-21 07:27:41,31115,Columbia Rd & Georgia Ave NW,31121,Calvert St & Woodley Pl NW,W01105,Member
224,2018-12-29 13:50:45,2018-12-29 13:54:30,31645,6th & K St NE,31614,11th & H St NE,W20287,Member
761,2018-12-29 12:55:37,2018-12-29 13:08:18,31278,18th & R St NW,31312,Wisconsin Ave & O St NW,W23295,Casual
1100,2018-12-16 19:52:58,2018-12-16 20:11:18,31615,6th & H St NE,31506,1st & Rhode Island Ave NW,W23341,Member
533,2018-12-03 17:32:10,2018-12-03 17:41:03,31286,11th & O St NW,31119,14th & Belmont St NW,W21513,Member
707,2018-12-14 17:34:19,2018-12-14 17:46:07,31216,14th St & New York Ave NW,31275,New Hampshire Ave & 24th St NW,W22362,Member
909,2018-12-03 16:04:53,2018-12-03 16:20:03,31219,10th St & Constitution Ave NW,31519,1st & O St NW,W22705,Member
161,2018-12-12 17:01:16,2018-12-12 17:03:58,31626,15th St & Massachusetts Ave SE,31619,Lincoln Park / 13th & East Capitol St NE ,W01479,Member
621,2018-12-02 20:05:30,2018-12-02 20:15:52,31246,M St & Pennsylvania Ave NW,31110,20th St & Florida Ave NW,W20083,Casual
441,2018-12-03 19:42:20,2018-12-03 19:49:42,31312,Wisconsin Ave & O St NW,31285,22nd & P ST NW,W23916,Member
737,2018-12-15 11:20:42,2018-12-15 11:33:00,31624,North Capitol St & F St NW,31506,1st & Rhode Island Ave NW,W24027,Member
831,2018-12-26 11:11:46,2018-12-26 11:25:38,32048,Bethesda Metro,32014,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,W22553,Member
859,2018-12-03 08:28:01,2018-12-03 08:42:20,31120,10th & Florida Ave NW,31274,10th & G St NW,W20763,Member
482,2018-12-21 17:13:27,2018-12-21 17:21:30,31114,18th St & Wyoming Ave NW,31128,23rd & M St NW,W21055,Member
968,2018-12-18 22:35:48,2018-12-18 22:51:56,31124,14th & Irving St NW,31234,20th & O St NW / Dupont South,W23906,Member
165,2018-12-22 15:14:52,2018-12-22 15:17:37,31005,Pentagon City Metro / 12th & S Hayes St,31004,Aurora Hills Community Ctr/18th & Hayes St,W00862,Member
276,2018-12-03 09:36:31,2018-12-03 09:41:07,31221,18th & M St NW,31203,14th & Rhode Island Ave NW,W23777,Member
384,2018-12-19 07:08:53,2018-12-19 07:15:18,31212,21st & M St NW,31283,14th & L St NW,W23139,Member
230,2018-12-19 08:07:06,2018-12-19 08:10:56,31612,D St & Maryland Ave NE,31623,Columbus Circle / Union Station,W21494,Member
311,2018-12-14 09:10:05,2018-12-14 09:15:17,31211,Kennedy Center,31292,22nd St & Constitution Ave NW,W21416,Member
164,2018-12-29 16:07:42,2018-12-29 16:10:27,32006,13th St & Eastern Ave,32019,East West Hwy & Blair Mill Rd,W22799,Member
708,2018-12-24 13:35:08,2018-12-24 13:46:56,31123,14th & Girard St NW,31110,20th St & Florida Ave NW,W22216,Member
1124,2018-12-27 13:21:23,2018-12-27 13:40:07,31321,15th St & Constitution Ave NW,31288,4th St & Madison Dr NW,W23572,Casual
453,2018-12-07 16:36:54,2018-12-07 16:44:28,31104,Adams Mill & Columbia Rd NW,31221,18th & M St NW,W00661,Member
357,2018-12-30 10:31:54,2018-12-30 10:37:51,31628,1st & K St SE,31108,4th & M St SW,W21520,Member
445,2018-12-30 17:51:56,2018-12-30 17:59:21,31281,8th & O St NW,31506,1st & Rhode Island Ave NW,70004,Member
240,2018-12-14 06:49:51,2018-12-14 06:53:51,31631,8th & F St NE,31623,Columbus Circle / Union Station,W24003,Member
3016,2018-12-24 14:39:11,2018-12-24 15:29:28,31606,Potomac & Pennsylvania Ave SE,31606,Potomac & Pennsylvania Ave SE,W20983,Member
341,2018-12-20 08:12:31,2018-12-20 08:18:13,31266,11th & M St NW,31291,Vermont Ave & I St NW,W01412,Member
993,2018-12-30 12:39:46,2018-12-30 12:56:19,31609,Maine Ave & 7th St SW,31231,14th & D St NW / Ronald Reagan Building,W24029,Casual
1494,2018-12-26 15:55:07,2018-12-26 16:20:02,31271,Constitution Ave & 2nd St NW/DOL,31321,15th St & Constitution Ave NW,W22590,Casual
510,2018-12-06 13:09:52,2018-12-06 13:18:23,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31650,1st & M St SE,W21550,Member
885,2018-12-03 15:33:24,2018-12-03 15:48:10,31126,11th & Girard St NW,31286,11th & O St NW,W21513,Member
767,2018-12-19 18:08:15,2018-12-19 18:21:03,31321,15th St & Constitution Ave NW,31243,4th & C St SW,W23728,Casual
676,2018-12-10 17:16:25,2018-12-10 17:27:41,31243,4th & C St SW,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W01409,Member
1636,2018-12-17 08:19:11,2018-12-17 08:46:28,31639,2nd & G St NE,31110,20th St & Florida Ave NW,W00321,Member
807,2018-12-06 16:23:31,2018-12-06 16:36:58,31204,20th & E St NW,31278,18th & R St NW,W21690,Member
346,2018-12-15 08:49:21,2018-12-15 08:55:08,31119,14th & Belmont St NW,31278,18th & R St NW,W23820,Member
271,2018-12-19 17:59:59,2018-12-19 18:04:30,31214,17th & Corcoran St NW,31213,17th & K St NW,W24040,Member
375,2018-12-08 20:50:28,2018-12-08 20:56:43,31268,12th & U St NW,31503,Florida Ave & R St NW,W23947,Member
439,2018-12-24 12:19:29,2018-12-24 12:26:49,31636,New Jersey Ave & N St NW/Dunbar HS,31245,7th & R St NW / Shaw Library,W21944,Member
262,2018-12-06 12:40:17,2018-12-06 12:44:39,31603,1st & M St NE,31616,3rd & H St NE,W23035,Member
290,2018-12-26 17:14:57,2018-12-26 17:19:48,31026,Washington Blvd & 10th St N,31070,Arlington Blvd & Fillmore St,W23690,Member
203,2018-12-10 07:57:22,2018-12-10 08:00:46,31126,11th & Girard St NW,31124,14th & Irving St NW,W24021,Member
948,2018-12-27 09:54:58,2018-12-27 10:10:46,31640,Maryland Ave & E St NE,31287,10th St & L'Enfant Plaza SW,W20188,Member
571,2018-12-07 09:22:03,2018-12-07 09:31:34,31601,19th & East Capitol St SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W21569,Member
378,2018-12-07 07:38:28,2018-12-07 07:44:46,31004,Aurora Hills Community Ctr/18th & Hayes St,31003,Crystal Dr & 15th St S,W23397,Member
994,2018-12-01 11:13:09,2018-12-01 11:29:43,31293,31st & Water St NW,31101,14th & V St NW,W23243,Member
755,2018-12-12 14:48:42,2018-12-12 15:01:18,31108,4th & M St SW,31108,4th & M St SW,W23870,Member
70,2018-12-21 15:05:30,2018-12-21 15:06:40,31287,10th St & L'Enfant Plaza SW,31633,Independence Ave & L'Enfant Plaza SW/DOE,W23737,Member
788,2018-12-29 11:00:05,2018-12-29 11:13:13,31241,Thomas Circle,31295,Potomac & M St NW,W23622,Member
232,2018-12-12 18:35:17,2018-12-12 18:39:10,31504,10th & Monroe St NE,31521,18th & Monroe St NE,W00818,Member
218,2018-12-11 08:13:47,2018-12-11 08:17:26,31645,6th & K St NE,31627,3rd & M St NE,W23706,Member
506,2018-12-20 14:20:51,2018-12-20 14:29:17,31201,15th & P St NW,31104,Adams Mill & Columbia Rd NW,W23477,Member
193,2018-12-23 15:46:43,2018-12-23 15:49:56,31124,14th & Irving St NW,31126,11th & Girard St NW,W20472,Member
240,2018-12-30 17:53:47,2018-12-30 17:57:48,31605,3rd & D St SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W23486,Member
7514,2018-12-08 15:32:43,2018-12-08 17:37:58,31284,18th & C St NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W23239,Casual
1866,2018-12-20 09:16:49,2018-12-20 09:47:56,31612,D St & Maryland Ave NE,31295,Potomac & M St NW,W21704,Member
389,2018-12-29 11:44:04,2018-12-29 11:50:34,31023,Fairfax Dr & Wilson Blvd,31017,Wilson Blvd & N Uhle St,W00690,Member
1528,2018-12-31 10:56:03,2018-12-31 11:21:32,31288,4th St & Madison Dr NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W23521,Casual
907,2018-12-29 15:44:30,2018-12-29 15:59:38,31024,Virginia Square Metro / N Monroe St & 9th St N,31902,Wilson Blvd & N Illinois St ,W22474,Member
284,2018-12-08 10:46:58,2018-12-08 10:51:42,31619,Lincoln Park / 13th & East Capitol St NE ,31618,4th & East Capitol St NE,W00493,Member
232,2018-12-09 14:36:36,2018-12-09 14:40:28,31229,New Hampshire Ave & T St NW,31268,12th & U St NW,70015,Member
1156,2018-12-02 11:01:53,2018-12-02 11:21:10,31283,14th & L St NW,31638,1st & H St NW,W00463,Casual
729,2018-12-03 16:18:25,2018-12-03 16:30:34,31298,15th & M St NW,31270,8th & D St NW,W23777,Member
140,2018-12-10 17:54:20,2018-12-10 17:56:41,31283,14th & L St NW,31238,14th & G St NW,W00642,Member
202,2018-12-02 15:23:57,2018-12-02 15:27:19,31641,2nd St & Massachusetts Ave NE,31616,3rd & H St NE,W00600,Casual
258,2018-12-13 09:25:00,2018-12-13 09:29:18,31022,Clarendon Metro / Wilson Blvd & N Highland St,31089,Court House Metro / 15th & N Uhle St ,W01237,Member
866,2018-12-19 17:38:31,2018-12-19 17:52:57,31646,Maine Ave & 9th St SW,31215,Georgetown Harbor / 30th St NW,W22950,Member
395,2018-12-20 01:50:18,2018-12-20 01:56:54,31104,Adams Mill & Columbia Rd NW,31651,11th & Park Rd NW,W00720,Member
588,2018-12-12 18:33:28,2018-12-12 18:43:17,31264,6th St & Indiana Ave NW,31639,2nd & G St NE,W20869,Member
603,2018-12-17 16:53:36,2018-12-17 17:03:40,31244,4th & E St SW,31247,Jefferson Dr & 14th St SW,W20416,Member
191,2018-12-13 18:19:02,2018-12-13 18:22:14,31005,Pentagon City Metro / 12th & S Hayes St,31091,S Joyce & 16th St S,W22125,Member
1207,2018-12-19 12:30:34,2018-12-19 12:50:41,31271,Constitution Ave & 2nd St NW/DOL,31222,New York Ave & 15th St NW,W23652,Member
11428,2018-12-02 12:09:07,2018-12-02 15:19:36,31246,M St & Pennsylvania Ave NW,31246,M St & Pennsylvania Ave NW,W23934,Member
2101,2018-12-16 16:59:12,2018-12-16 17:34:14,31602,Park Rd & Holmead Pl NW,31246,M St & Pennsylvania Ave NW,W23922,Member
524,2018-12-03 15:17:51,2018-12-03 15:26:36,31291,Vermont Ave & I St NW,31281,8th & O St NW,W21812,Member
940,2018-12-09 09:03:02,2018-12-09 09:18:42,31064,Gravelly Point,31064,Gravelly Point,W00124,Casual
382,2018-12-12 15:15:45,2018-12-12 15:22:08,31626,15th St & Massachusetts Ave SE,31610,Eastern Market / 7th & North Carolina Ave SE,W20311,Member
1141,2018-12-08 12:39:25,2018-12-08 12:58:27,31802,Good Hope Rd & MLK Ave SE,31800,Alabama & MLK Ave SE,W20272,Member
469,2018-12-19 16:32:42,2018-12-19 16:40:31,31214,17th & Corcoran St NW,31285,22nd & P ST NW,E00145,Member
707,2018-12-10 14:52:05,2018-12-10 15:03:53,31232,7th & F St NW / National Portrait Gallery,31298,15th & M St NW,W20264,Member
179,2018-12-08 15:01:17,2018-12-08 15:04:16,31027,Key Blvd & N Quinn St,31014,Lynn & 19th St North,W22730,Member
489,2018-12-07 22:01:17,2018-12-07 22:09:26,31023,Fairfax Dr & Wilson Blvd,31037,Ballston Metro / N Stuart & 9th St N,W01328,Casual
574,2018-12-18 21:43:09,2018-12-18 21:52:44,31109,7th & T St NW,31232,7th & F St NW / National Portrait Gallery,W21794,Member
1864,2018-12-02 08:54:50,2018-12-02 09:25:54,31102,11th & Kenyon St NW,31124,14th & Irving St NW,W23829,Member
782,2018-12-29 12:01:26,2018-12-29 12:14:28,31600,5th & K St NW,31109,7th & T St NW,W00512,Member
262,2018-12-03 19:11:42,2018-12-03 19:16:04,31107,Lamont & Mt Pleasant NW,31124,14th & Irving St NW,W20302,Member
1287,2018-12-17 08:06:51,2018-12-17 08:28:18,31639,2nd & G St NE,31237,25th St & Pennsylvania Ave NW,W23609,Member
860,2018-12-24 15:58:02,2018-12-24 16:12:22,31271,Constitution Ave & 2nd St NW/DOL,31630,15th & East Capitol St NE,W23661,Casual
419,2018-12-05 21:00:44,2018-12-05 21:07:44,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31626,15th St & Massachusetts Ave SE,W00785,Member
348,2018-12-18 14:13:55,2018-12-18 14:19:44,31221,18th & M St NW,31283,14th & L St NW,W20642,Member
561,2018-12-04 09:04:36,2018-12-04 09:13:58,31109,7th & T St NW,31283,14th & L St NW,W21251,Member
175,2018-12-18 08:04:07,2018-12-18 08:07:02,31286,11th & O St NW,31263,10th & K St NW,W22781,Member
1512,2018-12-29 11:45:28,2018-12-29 12:10:40,31249,Jefferson Memorial,31272,Washington & Independence Ave SW/HHS,W21181,Member
407,2018-12-20 08:55:03,2018-12-20 09:01:50,31212,21st & M St NW,31298,15th & M St NW,W22734,Member
574,2018-12-14 14:17:30,2018-12-14 14:27:05,31622,13th & D St NE,31623,Columbus Circle / Union Station,W20416,Member
138,2018-12-02 09:37:31,2018-12-02 09:39:49,31296,Columbia & Ontario Rd NW,31113,Columbia Rd & Belmont St NW,W23949,Member
849,2018-12-17 11:42:41,2018-12-17 11:56:50,31118,3rd & Elm St NW,31213,17th & K St NW,W24065,Member
735,2018-12-02 09:45:36,2018-12-02 09:57:51,32029,Offutt Ln & Chevy Chase Dr,32008,Cordell & Norfolk Ave,W21515,Member
949,2018-12-12 09:52:51,2018-12-12 10:08:40,31616,3rd & H St NE,31254,15th & K St NW,W23542,Member
1831,2018-12-18 15:22:25,2018-12-18 15:52:56,31258,Lincoln Memorial,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W01187,Casual
1181,2018-12-08 14:28:12,2018-12-08 14:47:54,31314,34th & Water St NW,31314,34th & Water St NW,W20402,Member
1290,2018-12-04 07:48:33,2018-12-04 08:10:03,31632,15th & F St NE,31217,USDA / 12th & C St SW,W23921,Member
781,2018-12-17 09:53:16,2018-12-17 10:06:18,31805,Pennsylvania & Minnesota Ave SE,31610,Eastern Market / 7th & North Carolina Ave SE,W00400,Member
